tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,match_winner
2022-540,Wimbledon,Grass,128,G,20220627,115,202468,8,,Jessica Pegula,R,170.0,USA,28.3,202499,,,Donna Vekic,R,179.0,CRO,25.9,6-3 7-6(2),3,R128,89.0,6.0,4.0,75.0,45.0,31.0,14.0,11.0,1.0,4.0,3.0,10.0,70.0,44.0,27.0,8.0,11.0,2.0,6.0,9.0,3156.0,82.0,795.0,0
2023-822,s Hertogenbosch,Grass,32,I,20230612,277,203500,,LL,Sachia Vickery,R,162.0,USA,28.0,211880,,LL,Priscilla Hon,R,171.0,AUS,25.0,6-3 6-0,3,R32,51.0,4.0,1.0,43.0,31.0,24.0,8.0,8.0,0.0,0.0,2.0,4.0,46.0,29.0,15.0,6.0,7.0,4.0,8.0,179.0,387.0,176.0,391.0,0
2023-560,Us Open,Hard,128,G,20230828,136,206420,22,,Ekaterina Alexandrova,R,175.0,RUS,28.7,220367,,,Leylah Fernandez,L,168.0,CAN,20.9,7-6(4) 5-7 6-4,3,R128,184.0,1.0,5.0,118.0,70.0,45.0,21.0,19.0,9.0,16.0,1.0,7.0,124.0,86.0,48.0,16.0,17.0,12.0,20.0,20.0,2190.0,67.0,895.0,0
2024-1074,Hong Kong,Hard,32,I,20241028,286,223670,1,,Diana Shnaider,L,,RUS,20.5,211846,,Q,Kyoka Okamura,R,,JPN,29.0,6-3 6-3,3,R32,77.0,3.0,1.0,49.0,32.0,26.0,10.0,9.0,0.0,0.0,2.0,0.0,59.0,40.0,24.0,10.0,9.0,4.0,7.0,14.0,2726.0,237.0,312.0,0
2023-718,Dubai,Hard,64,P,20230220,278,221103,5,,Coco Gauff,R,175.0,USA,18.9,205925,,,Aliaksandra Sasnovich,R,174.0,BLR,28.9,6-0 6-4,3,R32,70.0,2.0,1.0,52.0,33.0,20.0,10.0,8.0,3.0,5.0,1.0,5.0,51.0,41.0,19.0,1.0,8.0,5.0,11.0,6.0,4091.0,43.0,1204.0,0
2022-1038,Madrid,Clay,64,P,20220428,242,202505,11,,Belinda Bencic,R,175.0,SUI,25.1,201593,,Q,Irina Camelia Begu,R,181.0,ROU,31.6,6-4 6-1,3,R64,92.0,1.0,1.0,52.0,29.0,22.0,14.0,8.0,1.0,1.0,1.0,4.0,56.0,33.0,20.0,8.0,9.0,4.0,8.0,13.0,2561.0,62.0,1004.0,0
2023-800,Adelaide 1,Hard,32,P,20230102,284,201514,,,Sorana Cirstea,R,176.0,ROU,32.7,203530,,Q,Viktorija Golubic,R,169.0,SUI,30.2,6-0 7-6(1),3,R32,104.0,2.0,0.0,81.0,45.0,33.0,17.0,9.0,6.0,7.0,0.0,4.0,57.0,41.0,25.0,3.0,9.0,3.0,7.0,45.0,1087.0,76.0,779.0,0
2023-609,Indian Wells,Hard,96,PM,20230306,207,213583,,,Tatjana Maria,R,172.0,GER,35.5,211148,,,Jasmine Paolini,R,160.0,ITA,27.1,7-5 6-1,3,R128,77.0,6.0,1.0,58.0,30.0,25.0,14.0,10.0,1.0,2.0,0.0,1.0,53.0,39.0,24.0,6.0,9.0,1.0,5.0,70.0,860.0,63.0,896.0,0
2022-2030,Adelaide 2,Hard,32,I,20220110,276,211951,,ALT,Ana Konjuh,R,174.0,CRO,24.0,201611,,WC,Daria Saville,R,166.0,AUS,27.8,6-2 7-6(4),3,R32,92.0,7.0,5.0,112.0,69.0,46.0,20.0,15.0,8.0,11.0,0.0,5.0,109.0,81.0,46.0,14.0,15.0,12.0,18.0,65.0,1033.0,385.0,151.0,0
2024-1082,Prague,Clay,32,I,20240722,290,202600,5,,Viktoriya Tomova,R,170.0,BUL,29.4,213544,,,Jana Fett,R,168.0,CRO,27.7,6-3 6-4,3,R16,92.0,0.0,3.0,58.0,43.0,27.0,7.0,9.0,4.0,7.0,0.0,5.0,66.0,48.0,22.0,8.0,10.0,3.0,9.0,49.0,1166.0,116.0,630.0,0
2023-709,Rome,Clay,96,PM,20230508,179,211684,,Q,Magdalena Frech,R,171.0,POL,25.3,222396,,WC,Matilde Paoletti,R,,ITA,20.1,4-6 6-2 7-5,3,R128,153.0,3.0,0.0,88.0,61.0,38.0,14.0,15.0,4.0,9.0,0.0,6.0,108.0,77.0,49.0,7.0,15.0,4.0,11.0,94.0,684.0,294.0,216.0,0
2024-2085,Merida,Hard,32,I,20241028,291,204427,,,Sara Sorribes Tormo,R,176.0,ESP,28.0,214593,,,Lucrezia Stefanini,R,,ITA,26.4,6-4 1-6 6-4,3,R16,203.0,0.0,5.0,91.0,65.0,32.0,10.0,13.0,11.0,19.0,0.0,4.0,116.0,91.0,49.0,8.0,14.0,11.0,19.0,103.0,690.0,163.0,466.0,0
2023-894,Bogota,Clay,32,I,20230403,281,215872,4,,Kamilla Rakhimova,R,,RUS,21.5,213779,,,Raluka Serban,R,,CYP,25.7,7-6(3) 6-3,3,R32,124.0,3.0,4.0,76.0,39.0,27.0,16.0,10.0,6.0,9.0,1.0,8.0,82.0,53.0,31.0,8.0,11.0,7.0,12.0,90.0,712.0,155.0,427.0,0
2024-1024,Seoul,Hard,32,P,20240916,282,206294,8,,Yue Yuan,R,184.0,CHN,25.9,211817,,Q,Elena Gabriela Ruse,R,,ROU,26.8,4-6 6-2 6-2,3,R32,127.0,1.0,2.0,74.0,44.0,33.0,16.0,13.0,5.0,8.0,6.0,8.0,80.0,40.0,25.0,17.0,13.0,7.0,13.0,40.0,1349.0,101.0,718.0,0
2023-1094,Lausanne,Clay,32,I,20230724,296,216262,,,Clara Burel,R,176.0,FRA,22.3,202536,3,,Ana Bogdan,R,171.0,ROU,30.6,6-3 1-0 RET,3,QF,57.0,0.0,0.0,26.0,12.0,9.0,9.0,5.0,0.0,1.0,0.0,0.0,34.0,25.0,10.0,5.0,6.0,1.0,4.0,84.0,782.0,39.0,1214.0,0
2024-1003,Doha,Hard,64,P,20240212,260,201615,,,Lesia Tsurenko,R,174.0,UKR,34.7,220309,,WC,Zeynep Sonmez,R,,TUR,21.7,7-5 6-3,3,R64,95.0,0.0,3.0,65.0,40.0,22.0,12.0,10.0,4.0,8.0,1.0,7.0,84.0,49.0,28.0,12.0,11.0,10.0,17.0,37.0,1363.0,183.0,424.0,0
2023-2085,Merida,Hard,32,I,20230220,298,202429,,,Camila Giorgi,R,168.0,ITA,31.1,211701,4,,Katerina Siniakova,R,174.0,CZE,26.7,7-5 7-6(2),3,SF,131.0,7.0,5.0,82.0,42.0,35.0,15.0,12.0,6.0,9.0,3.0,4.0,89.0,67.0,43.0,7.0,12.0,7.0,11.0,68.0,865.0,47.0,1055.0,0
2023-540,Wimbledon,Grass,128,G,20230703,144,202600,,,Viktoriya Tomova,R,170.0,BUL,28.3,211095,27,,Bernarda Pera,L,175.0,USA,28.5,6-7(3) 6-3 6-3,3,R128,138.0,3.0,7.0,90.0,58.0,39.0,13.0,16.0,3.0,7.0,6.0,9.0,129.0,82.0,50.0,17.0,15.0,27.0,34.0,99.0,680.0,27.0,1519.0,0
2023-466,Palermo,Clay,32,I,20230717,292,211148,5,,Jasmine Paolini,R,160.0,ITA,27.5,215035,,,Dayana Yastremska,R,175.0,UKR,23.1,2-6 6-4 6-2,3,R16,130.0,3.0,3.0,78.0,52.0,32.0,14.0,13.0,2.0,6.0,2.0,7.0,83.0,54.0,29.0,15.0,13.0,4.0,9.0,52.0,1050.0,149.0,480.0,0
2022-806,Toronto,Hard,64,P,20220808,292,202505,12,,Belinda Bencic,R,175.0,SUI,25.4,202469,8,,Garbine Muguruza,R,182.0,ESP,28.8,6-1 6-3,3,R16,63.0,3.0,4.0,50.0,32.0,27.0,9.0,8.0,4.0,4.0,3.0,2.0,40.0,27.0,16.0,4.0,8.0,0.0,4.0,12.0,2635.0,8.0,2886.0,0
2024-1052,Birmingham,Grass,32,I,20240617,273,215713,7,,Anastasia Potapova,R,175.0,RUS,23.2,220589,,Q,Elina Avanesyan,R,,ARM,21.7,6-4 6-4,3,R32,80.0,3.0,2.0,63.0,36.0,27.0,11.0,10.0,1.0,3.0,1.0,0.0,65.0,47.0,27.0,7.0,10.0,1.0,5.0,36.0,1427.0,74.0,926.0,0
2024-520,Roland Garros,Clay,128,G,20240527,160,215613,22,,Emma Navarro,R,,USA,23.0,220309,,Q,Zeynep Sonmez,R,,TUR,22.0,6-2 6-0,3,R128,,0.0,0.0,38.0,21.0,15.0,12.0,7.0,1.0,2.0,0.0,3.0,41.0,21.0,5.0,8.0,7.0,1.0,7.0,24.0,2068.0,163.0,460.0,0
2022-2059,Melbourne 2,Hard,32,I,20220103,279,214906,,Q,Claire Liu,R,170.0,USA,21.6,216146,8,,Marta Kostyuk,R,175.0,UKR,19.5,4-6 6-4 6-3,3,R32,148.0,1.0,4.0,115.0,76.0,46.0,16.0,15.0,10.0,15.0,3.0,5.0,87.0,50.0,30.0,18.0,14.0,10.0,16.0,94.0,815.0,50.0,1215.0,0
2023-540,Wimbledon,Grass,128,G,20230703,124,206368,12,,Veronika Kudermetova,R,175.0,RUS,26.1,201466,,,Kaia Kanepi,R,181.0,EST,38.0,7-6(4) 6-4,3,R128,102.0,14.0,1.0,77.0,51.0,41.0,14.0,12.0,3.0,3.0,3.0,3.0,82.0,49.0,36.0,16.0,11.0,6.0,7.0,12.0,2600.0,101.0,667.0,0
2023-902,Miami,Hard,96,PM,20230320,284,211533,24,,Jelena Ostapenko,R,177.0,LAT,25.7,206242,13,,Beatriz Haddad Maia,L,185.0,BRA,26.8,6-2 4-6 6-3,3,R32,141.0,6.0,10.0,107.0,64.0,44.0,19.0,14.0,10.0,14.0,7.0,2.0,75.0,53.0,30.0,9.0,13.0,6.0,12.0,22.0,1605.0,14.0,2276.0,0
2022-560,Us Open,Hard,128,G,20220829,198,201520,21,,Petra Kvitova,L,183.0,CZE,32.4,202469,9,,Garbine Muguruza,R,182.0,ESP,28.8,5-7 6-3 7-6(10),3,R32,158.0,14.0,12.0,115.0,70.0,56.0,17.0,18.0,3.0,6.0,4.0,3.0,102.0,68.0,44.0,22.0,16.0,0.0,3.0,21.0,2077.0,10.0,2886.0,0
2022-806,Toronto,Hard,64,P,20220808,288,201709,,,Yulia Putintseva,R,163.0,KAZ,27.5,201590,,,Alison Riske Amritraj,R,173.0,USA,32.0,6-3 7-5,3,R16,97.0,0.0,2.0,85.0,63.0,36.0,10.0,11.0,6.0,10.0,2.0,3.0,59.0,42.0,20.0,7.0,10.0,2.0,8.0,46.0,1165.0,35.0,1376.0,0
2023-520,Roland Garros,Clay,128,G,20230529,171,221103,6,,Coco Gauff,R,175.0,USA,19.2,211814,,,Julia Grabher,R,170.0,AUT,26.9,6-2 6-3,3,R64,68.0,1.0,4.0,59.0,35.0,23.0,10.0,9.0,2.0,5.0,1.0,6.0,47.0,30.0,14.0,3.0,8.0,4.0,10.0,6.0,4305.0,61.0,929.0,0
2023-540,Wimbledon,Grass,128,G,20230703,147,214981,3,,Elena Rybakina,R,184.0,KAZ,24.0,201603,,,Shelby Rogers,R,175.0,USA,30.7,4-6 6-1 6-2,3,R128,103.0,12.0,2.0,68.0,44.0,41.0,10.0,13.0,0.0,1.0,2.0,4.0,81.0,57.0,36.0,9.0,12.0,5.0,9.0,3.0,5090.0,49.0,1045.0,0
2024-580,Australian Open,Hard,128,G,20240115,158,211651,,,Paula Badosa,R,180.0,ESP,26.1,203501,,,Taylor Townsend,L,170.0,USA,27.7,6-1 6-3,3,R128,57.0,8.0,2.0,44.0,26.0,22.0,11.0,8.0,3.0,3.0,1.0,2.0,46.0,29.0,20.0,4.0,8.0,3.0,7.0,100.0,738.0,73.0,942.0,0
2024-1052,Birmingham,Grass,32,I,20240617,282,213631,8,,Marie Bouzkova,R,180.0,CZE,25.9,201586,,WC,Heather Watson,R,170.0,GBR,32.0,3-6 6-4 7-5,3,R32,172.0,3.0,3.0,103.0,69.0,42.0,16.0,16.0,6.0,11.0,1.0,4.0,105.0,61.0,36.0,24.0,15.0,9.0,14.0,37.0,1425.0,198.0,378.0,0
2023-1017,Cincinnati,Hard,64,P,20230814,277,206289,8,,Maria Sakkari,R,172.0,GRE,28.0,201514,,,Sorana Cirstea,R,176.0,ROU,33.3,2-6 6-3 7-5,3,R32,139.0,4.0,8.0,100.0,64.0,46.0,15.0,15.0,7.0,11.0,5.0,5.0,105.0,61.0,40.0,20.0,14.0,6.0,10.0,8.0,3510.0,31.0,1405.0,0
2023-2050,Cluj Napoca,Hard,32,I,20231016,290,211337,,,Tamara Korpatsch,R,170.0,GER,28.4,214839,8,,Jodie Burrage,R,,GBR,24.3,2-6 6-2 7-6(5),3,R16,130.0,1.0,5.0,92.0,60.0,33.0,12.0,14.0,4.0,11.0,5.0,2.0,87.0,49.0,24.0,17.0,14.0,6.0,13.0,105.0,672.0,89.0,767.0,0
2022-560,Us Open,Hard,128,G,20220829,172,201549,,,Petra Martic,R,181.0,CRO,31.6,211651,4,,Paula Badosa,R,180.0,ESP,24.7,6-7(5) 6-1 6-2,3,R64,126.0,10.0,3.0,89.0,55.0,43.0,22.0,14.0,6.0,6.0,3.0,5.0,91.0,55.0,40.0,13.0,14.0,8.0,12.0,54.0,1049.0,4.0,3980.0,0
2023-2092,Ningbo,Hard,32,I,20230925,295,222258,,,Linda Fruhvirtova,R,,CZE,18.4,214459,8,,Lucia Bronzetti,R,,ITA,24.7,6-0 6-3,3,QF,73.0,3.0,1.0,54.0,39.0,27.0,8.0,8.0,7.0,8.0,1.0,4.0,47.0,35.0,19.0,1.0,7.0,3.0,8.0,117.0,614.0,65.0,962.0,0
2023-560,Us Open,Hard,128,G,20230828,145,201499,,,Anastasia Pavlyuchenkova,R,177.0,RUS,32.1,220680,,Q,Fiona Crawley,U,,USA,21.5,6-2 6-4,3,R128,93.0,2.0,4.0,55.0,40.0,24.0,7.0,9.0,1.0,4.0,2.0,5.0,59.0,41.0,18.0,7.0,9.0,4.0,10.0,98.0,720.0,729.0,41.0,0
2024-528,Linz,Hard,32,P,20240129,296,201499,,,Anastasia Pavlyuchenkova,R,177.0,RUS,32.5,210722,4,,Elise Mertens,R,179.0,BEL,28.1,6-3 6-2,3,QF,73.0,2.0,2.0,53.0,35.0,26.0,11.0,9.0,1.0,2.0,1.0,1.0,43.0,22.0,13.0,9.0,8.0,2.0,6.0,42.0,1238.0,26.0,1653.0,0
2023-520,Roland Garros,Clay,128,G,20230529,123,206242,14,,Beatriz Haddad Maia,L,185.0,BRA,26.9,213583,,,Tatjana Maria,R,172.0,GER,35.8,6-0 6-1,3,R128,65.0,0.0,2.0,48.0,32.0,18.0,11.0,6.0,6.0,7.0,1.0,6.0,43.0,20.0,7.0,6.0,7.0,5.0,12.0,14.0,2420.0,67.0,855.0,0
2022-1082,Prague,Hard,32,I,20220725,272,222328,,WC,Linda Noskova,R,,CZE,17.6,212001,,LL,Natalia Vikhlyantseva,R,185.0,RUS,25.4,6-2 3-1 RET,3,R32,57.0,4.0,2.0,40.0,25.0,16.0,10.0,7.0,4.0,5.0,2.0,6.0,37.0,22.0,11.0,5.0,6.0,1.0,5.0,112.0,575.0,265.0,248.0,0
2024-580,Australian Open,Hard,128,G,20240115,209,206252,9,,Barbora Krejcikova,R,178.0,CZE,28.0,204411,,Q,Storm Hunter,L,166.0,AUS,29.4,4-6 7-5 6-3,3,R32,150.0,8.0,7.0,109.0,66.0,47.0,21.0,16.0,5.0,8.0,1.0,4.0,94.0,62.0,39.0,16.0,15.0,4.0,8.0,11.0,2891.0,180.0,426.0,0
2022-1052,Birmingham,Grass,32,I,20220613,271,211279,,WC,Harriet Dart,R,175.0,GBR,25.8,215785,,,Camila Osorio,R,162.0,COL,20.4,6-2 6-0,3,R32,69.0,0.0,2.0,54.0,28.0,18.0,15.0,7.0,1.0,2.0,0.0,7.0,49.0,26.0,11.0,7.0,7.0,3.0,9.0,106.0,618.0,61.0,1016.0,0
2023-540,Wimbledon,Grass,128,G,20230703,155,206252,10,,Barbora Krejcikova,R,178.0,CZE,27.5,201586,,WC,Heather Watson,R,170.0,GBR,31.1,6-2 7-5,3,R128,99.0,4.0,2.0,53.0,30.0,26.0,16.0,10.0,2.0,2.0,2.0,2.0,74.0,45.0,28.0,14.0,10.0,5.0,8.0,11.0,2830.0,144.0,488.0,0
2022-894,Bogota,Clay,32,I,20220404,284,213998,,Q,Ipek Oz,U,,TUR,22.7,206037,,Q,Daniela Seguel,U,171.0,CHI,29.3,6-2 7-5,3,R32,82.0,3.0,1.0,61.0,44.0,30.0,8.0,10.0,2.0,5.0,0.0,6.0,60.0,44.0,22.0,4.0,10.0,1.0,7.0,267.0,261.0,224.0,303.0,0
2023-902,Miami,Hard,96,PM,20230320,232,214405,,Q,Mirjam Bjorklund,U,,SWE,24.6,211148,,,Jasmine Paolini,R,160.0,ITA,27.2,4-6 6-4 6-4,3,R128,142.0,1.0,0.0,95.0,70.0,45.0,13.0,15.0,7.0,11.0,3.0,2.0,94.0,70.0,42.0,14.0,15.0,7.0,12.0,149.0,453.0,71.0,841.0,0
2024-1121,Hua Hin 2,Hard,32,I,20240916,291,201696,,,Laura Siegemund,R,168.0,GER,36.5,216016,5,,Xiyu Wang,L,,CHN,23.4,7-6(3) 4-6 7-6(1),3,R16,249.0,0.0,8.0,111.0,83.0,54.0,10.0,17.0,7.0,13.0,3.0,6.0,116.0,72.0,39.0,26.0,17.0,6.0,11.0,99.0,748.0,62.0,970.0,0
2024-405,Osaka,Hard,32,I,20241014,277,215480,,Q,Suzan Lamens,R,,NED,25.2,202600,6,,Viktoriya Tomova,R,170.0,BUL,29.6,6-1 6-2,3,R32,61.0,5.0,1.0,51.0,34.0,24.0,12.0,8.0,1.0,1.0,1.0,5.0,51.0,29.0,19.0,6.0,7.0,3.0,7.0,125.0,578.0,49.0,1127.0,0
2023-2082,Austin,Hard,32,I,20230227,281,215713,3,,Anastasia Potapova,R,175.0,RUS,21.9,216097,,WC,Elizabeth Mandlik,R,,USA,21.7,6-2 6-0,3,R32,53.0,1.0,1.0,38.0,20.0,15.0,11.0,7.0,1.0,2.0,0.0,8.0,39.0,18.0,9.0,4.0,7.0,1.0,7.0,28.0,1429.0,154.0,422.0,0
2024-804,Charleston,Clay,64,P,20240401,263,203501,,,Taylor Townsend,L,170.0,USA,27.9,213550,,,Sofia Kenin,R,170.0,USA,25.3,6-3 6-3,3,R64,82.0,10.0,3.0,46.0,29.0,26.0,8.0,9.0,0.0,1.0,4.0,7.0,72.0,43.0,25.0,12.0,9.0,5.0,9.0,68.0,1034.0,57.0,1109.0,0
2024-2066,Rouen,Clay,32,I,20240415,273,216262,7,,Clara Burel,R,176.0,FRA,23.0,215290,,Q,Katarina Zavatska,R,173.0,UKR,24.1,3-6 6-3 6-2,3,R32,132.0,1.0,4.0,101.0,66.0,40.0,16.0,13.0,8.0,13.0,0.0,5.0,78.0,48.0,24.0,12.0,13.0,3.0,10.0,44.0,1296.0,182.0,401.0,0
2023-709,Rome,Clay,96,PM,20230508,228,201366,,,Barbora Strycova,R,164.0,CZE,37.1,202628,,,Maryna Zanevska,R,175.0,BEL,29.7,6-1 3-6 6-3,3,R128,117.0,2.0,7.0,81.0,60.0,33.0,8.0,13.0,5.0,11.0,0.0,1.0,64.0,31.0,12.0,15.0,12.0,1.0,9.0,1103.0,10.0,77.0,767.0,0
2022-902,Miami,Hard,96,P,20220321,199,206420,,,Ekaterina Alexandrova,R,175.0,RUS,27.3,211148,,,Jasmine Paolini,R,160.0,ITA,26.2,6-1 6-2,3,R128,61.0,5.0,1.0,35.0,22.0,16.0,10.0,7.0,2.0,3.0,0.0,0.0,66.0,46.0,20.0,8.0,8.0,9.0,15.0,54.0,1111.0,45.0,1189.0,0
2022-2072,Monastir,Hard,32,I,20221003,289,214461,,,Tamara Zidansek,R,168.0,SLO,24.7,215713,6,,Anastasia Potapova,R,175.0,RUS,21.5,6-3 3-6 6-2,3,R16,115.0,4.0,7.0,81.0,42.0,26.0,14.0,13.0,5.0,12.0,1.0,7.0,78.0,45.0,21.0,14.0,13.0,8.0,17.0,101.0,653.0,51.0,1031.0,0
2023-1077,Nanchang,Hard,32,I,20231016,286,205925,,,Aliaksandra Sasnovich,R,174.0,BLR,29.5,202443,,,Valeria Savinykh,R,167.0,RUS,32.6,6-3 6-2,3,R16,82.0,4.0,1.0,57.0,42.0,23.0,10.0,8.0,5.0,7.0,0.0,6.0,53.0,32.0,16.0,6.0,9.0,4.0,10.0,90.0,758.0,146.0,505.0,0
2024-2075,Guadalajara,Hard,32,P,20240909,295,215785,,,Camila Osorio,R,162.0,COL,22.7,215872,,,Kamilla Rakhimova,R,,RUS,23.0,7-6(6) 6-2,3,QF,107.0,3.0,2.0,73.0,51.0,34.0,11.0,10.0,7.0,9.0,3.0,5.0,68.0,38.0,23.0,13.0,10.0,3.0,7.0,80.0,861.0,89.0,812.0,0
2024-405,Osaka,Hard,32,I,20241014,285,220332,,LL,Eva Lys,R,165.0,GER,22.7,215785,,,Camila Osorio,R,162.0,COL,22.8,6-2 6-3,3,R32,92.0,2.0,4.0,61.0,39.0,24.0,9.0,8.0,5.0,8.0,5.0,4.0,85.0,57.0,31.0,7.0,9.0,11.0,18.0,118.0,610.0,55.0,1022.0,0
2024-1017,Cincinnati,Hard,64,PM,20240812,285,216146,15,,Marta Kostyuk,R,175.0,UKR,22.1,215138,,Q,Lulu Sun,L,,NZL,23.3,6-3 7-5,3,R32,89.0,8.0,11.0,74.0,48.0,34.0,11.0,11.0,7.0,9.0,0.0,7.0,74.0,40.0,25.0,14.0,10.0,6.0,10.0,21.0,2260.0,64.0,955.0,0
2022-520,Roland Garros,Clay,128,G,20220523,115,201662,8,,Karolina Pliskova,R,184.0,CZE,30.1,214219,WC,,Tessah Andrianjafitrimo,R,169.0,FRA,23.6,2-6 6-3 6-1,3,R128,,4.0,6.0,79.0,56.0,37.0,7.0,12.0,9.0,14.0,0.0,7.0,89.0,50.0,27.0,16.0,12.0,7.0,14.0,8.0,3678.0,141.0,456.0,0
2022-609,Indian Wells,Hard,96,P,20220307,224,215983,,,Ann Li,R,170.0,USA,21.6,201483,,,Madison Brengle,R,168.0,USA,31.9,1-6 7-6(5) 6-0,3,R128,104.0,1.0,2.0,80.0,48.0,25.0,13.0,13.0,6.0,13.0,0.0,7.0,82.0,59.0,32.0,8.0,12.0,7.0,14.0,64.0,949.0,56.0,1057.0,0
2024-1017,Cincinnati,Hard,64,PM,20240812,294,216347,1,,Iga Swiatek,R,176.0,POL,23.2,216146,15,,Marta Kostyuk,R,175.0,UKR,22.1,6-2 6-2,3,R16,70.0,0.0,2.0,44.0,31.0,22.0,8.0,8.0,0.0,1.0,2.0,3.0,50.0,31.0,15.0,7.0,8.0,7.0,12.0,1.0,10655.0,21.0,2260.0,0
2023-1020,Beijing,Hard,64,PM,20231002,298,214981,5,,Elena Rybakina,R,184.0,KAZ,24.2,214544,1,,Aryna Sabalenka,R,182.0,BLR,25.4,7-5 6-2,3,QF,94.0,12.0,1.0,63.0,39.0,30.0,12.0,10.0,0.0,1.0,4.0,8.0,68.0,34.0,25.0,13.0,10.0,5.0,9.0,5.0,5665.0,1.0,9266.0,0
2022-2012,Berlin,Grass,32,P,20220613,284,219917,,Q,Alycia Parks,R,185.0,USA,21.4,221012,,,Qinwen Zheng,R,,CHN,19.6,6-3 7-6(4),3,R32,108.0,10.0,7.0,95.0,63.0,44.0,17.0,11.0,5.0,5.0,3.0,6.0,64.0,34.0,24.0,18.0,10.0,5.0,6.0,169.0,394.0,46.0,1219.0,0
2024-406,Strasbourg,Clay,32,I,20240520,279,216262,,,Clara Burel,R,176.0,FRA,23.1,201662,,WC,Karolina Pliskova,R,184.0,CZE,32.1,7-5 0-6 6-1,3,R32,112.0,3.0,13.0,102.0,51.0,31.0,25.0,13.0,14.0,19.0,2.0,7.0,67.0,43.0,23.0,13.0,12.0,4.0,9.0,43.0,1290.0,51.0,1147.0,0
2024-1049,Auckland,Hard,32,I,20240101,299,221103,1,,Coco Gauff,R,175.0,USA,19.8,215613,4,,Emma Navarro,R,,USA,22.6,6-3 6-1,3,SF,62.0,10.0,1.0,46.0,30.0,28.0,7.0,8.0,2.0,2.0,1.0,2.0,53.0,37.0,18.0,8.0,8.0,1.0,5.0,3.0,6690.0,31.0,1480.0,0
2023-405,Osaka,Hard,32,I,20230911,281,216133,3,,Xin Yu Wang,R,182.0,CHN,21.9,213525,,,Jil Teichmann,L,170.0,SUI,26.1,7-6(3) 6-3,3,R32,120.0,2.0,2.0,82.0,48.0,30.0,19.0,11.0,5.0,8.0,2.0,8.0,79.0,51.0,30.0,11.0,10.0,4.0,8.0,39.0,1261.0,138.0,517.0,0
2022-1094,Lausanne,Clay,32,I,20220711,279,215898,,,Jule Niemeier,R,178.0,GER,22.9,213837,,,Ylena In Albon,R,,SUI,23.3,7-5 6-7 6-3,3,R32,161.0,6.0,5.0,115.0,76.0,51.0,21.0,17.0,10.0,14.0,4.0,5.0,102.0,61.0,40.0,19.0,16.0,6.0,12.0,109.0,602.0,121.0,534.0,0
2023-560,Us Open,Hard,128,G,20230828,189,213631,31,,Marie Bouzkova,R,180.0,CZE,25.1,201549,,,Petra Martic,R,181.0,CRO,32.6,6-1 6-2,3,R64,77.0,1.0,1.0,56.0,35.0,25.0,12.0,8.0,6.0,7.0,2.0,5.0,48.0,27.0,12.0,8.0,7.0,4.0,9.0,31.0,1393.0,37.0,1323.0,0
2023-540,Wimbledon,Grass,128,G,20230703,151,201619,25,,Madison Keys,R,178.0,USA,28.3,222661,,WC,Sonay Kartal,R,,GBR,21.6,6-0 6-3,3,R128,75.0,0.0,2.0,59.0,41.0,29.0,10.0,8.0,5.0,5.0,0.0,2.0,61.0,40.0,21.0,8.0,7.0,8.0,12.0,18.0,2106.0,266.0,262.0,0
2023-2017,Bad Homburg,Grass,32,I,20230626,284,213525,,Q,Jil Teichmann,L,170.0,SUI,25.9,214906,,Q,Claire Liu,R,170.0,USA,23.0,3-6 6-3 6-4,3,R32,138.0,7.0,7.0,92.0,55.0,44.0,15.0,14.0,5.0,7.0,6.0,3.0,79.0,53.0,39.0,13.0,14.0,2.0,5.0,129.0,571.0,95.0,705.0,0
2023-2072,Monastir,Hard,32,I,20231016,280,214906,,,Claire Liu,R,170.0,USA,23.3,211765,,,Emina Bektas,R,,USA,30.5,6-2 7-6(5),3,R32,92.0,4.0,3.0,56.0,37.0,28.0,11.0,10.0,0.0,2.0,6.0,3.0,65.0,45.0,30.0,5.0,10.0,1.0,5.0,92.0,749.0,104.0,693.0,0
2023-1051,Stuttgart,Clay,32,P,20230417,272,213710,,Q,Cristina Bucsa,R,,ESP,25.2,211337,,Q,Tamara Korpatsch,R,170.0,GER,27.9,3-6 6-4 6-0,3,R32,140.0,2.0,3.0,96.0,62.0,33.0,15.0,12.0,13.0,19.0,2.0,7.0,86.0,39.0,20.0,17.0,13.0,8.0,17.0,77.0,770.0,106.0,614.0,0
2023-822,s Hertogenbosch,Grass,32,I,20230612,293,206368,1,,Veronika Kudermetova,R,175.0,RUS,26.1,203475,,Q,Carol Zhao,R,165.0,CAN,27.9,6-1 6-3,3,R16,70.0,6.0,3.0,46.0,30.0,25.0,6.0,8.0,1.0,2.0,0.0,6.0,54.0,37.0,21.0,4.0,8.0,4.0,9.0,14.0,2520.0,163.0,413.0,0
